ID,MSN,StateCode,Year,Amount,State,Emissions,NumInvest,AmountInvested
1970,NUETB,IN,2016,0,Indiana,181.8275677,45,11391681
1971,PAPRB,IN,2016,10397,Indiana,181.8275677,45,11391681
1973,REPRB,IN,2016,257458,Indiana,181.8275677,45,11391681
1974,SOTCB,IN,2016,2391,Indiana,181.8275677,45,11391681
1975,TEPRB,IN,2016,928789,Indiana,181.8275677,45,11391681
1976,TETCB,IN,2016,2777075,Indiana,181.8275677,45,11391681
1977,WDEXB,IN,2016,0,Indiana,181.8275677,45,11391681
1978,WDPRB,IN,2016,17951,Indiana,181.8275677,45,11391681
1979,WDTCB,IN,2016,17951,Indiana,181.8275677,45,11391681
1980,WSTCB,IN,2016,16378,Indiana,181.8275677,45,11391681
1981,WWPRB,IN,2016,34328,Indiana,181.8275677,45,11391681
1982,WYTCB,IN,2016,45232,Indiana,181.8275677,45,11391681
1984,BDPRP,KS,2016,169.26,Kansas,62.60936987,130,1440764
1987,CLPRB,KS,2016,617,Kansas,62.60936987,130,1440764
1992,ENPRP,KS,2016,37837.968,Kansas,62.60936987,130,1440764
1993,GETCB,KS,2016,974,Kansas,62.60936987,130,1440764
1994,HYTCB,KS,2016,282,Kansas,62.60936987,130,1440764
1995,NCPRB,KS,2016,131653,Kansas,62.60936987,130,1440764
1996,NGMPB,KS,2016,281646,Kansas,62.60936987,130,1440764
1999,NUETB,KS,2016,86245,Kansas,62.60936987,130,1440764
2000,PAPRB,KS,2016,217116,Kansas,62.60936987,130,1440764
2002,REPRB,KS,2016,205800,Kansas,62.60936987,130,1440764
2003,SOTCB,KS,2016,125,Kansas,62.60936987,130,1440764
2004,TEPRB,KS,2016,791424,Kansas,62.60936987,130,1440764
2005,TETCB,KS,2016,1092806,Kansas,62.60936987,130,1440764
2006,WDEXB,KS,2016,0,Kansas,62.60936987,130,1440764
2007,WDPRB,KS,2016,3973,Kansas,62.60936987,130,1440764
2008,WDTCB,KS,2016,3973,Kansas,62.60936987,130,1440764
2009,WSTCB,KS,2016,2418,Kansas,62.60936987,130,1440764
2010,WWPRB,KS,2016,6391,Kansas,62.60936987,130,1440764
2011,WYTCB,KS,2016,130272,Kansas,62.60936987,130,1440764
2013,BDPRP,KY,2016,5683.86,Kentucky,126.8081795,76,2257870
2016,CLPRB,KY,2016,1041121,Kentucky,126.8081795,76,2257870
2021,ENPRP,KY,2016,2259.936,Kentucky,126.8081795,76,2257870
2022,GETCB,KY,2016,2712,Kentucky,126.8081795,76,2257870
2023,HYTCB,KY,2016,32108,Kentucky,126.8081795,76,2257870
2024,NCPRB,KY,2016,35186,Kentucky,126.8081795,76,2257870
2025,NGMPB,KY,2016,102591,Kentucky,126.8081795,76,2257870
2028,NUETB,KY,2016,0,Kentucky,126.8081795,76,2257870
2029,PAPRB,KY,2016,14849,Kentucky,126.8081795,76,2257870
2031,REPRB,KY,2016,76971,Kentucky,126.8081795,76,2257870
2032,SOTCB,KY,2016,366,Kentucky,126.8081795,76,2257870
2033,TEPRB,KY,2016,1235531,Kentucky,126.8081795,76,2257870
2034,TETCB,KY,2016,1704124,Kentucky,126.8081795,76,2257870
2035,WDEXB,KY,2016,0,Kentucky,126.8081795,76,2257870
2036,WDPRB,KY,2016,30577,Kentucky,126.8081795,76,2257870
2037,WDTCB,KY,2016,30577,Kentucky,126.8081795,76,2257870
2038,WSTCB,KY,2016,1514,Kentucky,126.8081795,76,2257870
2039,WWPRB,KY,2016,32092,Kentucky,126.8081795,76,2257870
2040,WYTCB,KY,2016,0,Kentucky,126.8081795,76,2257870
2042,BDPRP,LA,2016,0,Louisiana,189.1398596,98,1499474
2045,CLPRB,LA,2016,38499,Louisiana,189.1398596,98,1499474
2050,ENPRP,LA,2016,0,Louisiana,189.1398596,98,1499474
2051,GETCB,LA,2016,1842,Louisiana,189.1398596,98,1499474
2052,HYTCB,LA,2016,10183,Louisiana,189.1398596,98,1499474
2053,NCPRB,LA,2016,13876,Louisiana,189.1398596,98,1499474
2054,NGMPB,LA,2016,1893803,Louisiana,189.1398596,98,1499474
2057,NUETB,LA,2016,179391,Louisiana,189.1398596,98,1499474
2058,PAPRB,LA,2016,328643,Louisiana,189.1398596,98,1499474
2060,REPRB,LA,2016,154742,Louisiana,189.1398596,98,1499474
2061,SOTCB,LA,2016,1851,Louisiana,189.1398596,98,1499474
2062,TEPRB,LA,2016,2595078,Louisiana,189.1398596,98,1499474
2063,TETCB,LA,2016,4030644,Louisiana,189.1398596,98,1499474
2064,WDEXB,LA,2016,6011,Louisiana,189.1398596,98,1499474
2065,WDPRB,LA,2016,128495,Louisiana,189.1398596,98,1499474
2066,WDTCB,LA,2016,122484,Louisiana,189.1398596,98,1499474
2067,WSTCB,LA,2016,12371,Louisiana,189.1398596,98,1499474
2068,WWPRB,LA,2016,140865,Louisiana,189.1398596,98,1499474
2069,WYTCB,LA,2016,0,Louisiana,189.1398596,98,1499474
2071,BDPRP,MA,2016,54.6,Massachusetts,64.08973529,35,841616
2074,CLPRB,MA,2016,0,Massachusetts,64.08973529,35,841616
2079,ENPRP,MA,2016,0,Massachusetts,64.08973529,35,841616
2080,GETCB,MA,2016,859,Massachusetts,64.08973529,35,841616
2081,HYTCB,MA,2016,6578,Massachusetts,64.08973529,35,841616
2082,NCPRB,MA,2016,26927,Massachusetts,64.08973529,35,841616
2083,NGMPB,MA,2016,0,Massachusetts,64.08973529,35,841616
2086,NUETB,MA,2016,56628,Massachusetts,64.08973529,35,841616
2087,PAPRB,MA,2016,0,Massachusetts,64.08973529,35,841616
2089,REPRB,MA,2016,65616,Massachusetts,64.08973529,35,841616
2090,SOTCB,MA,2016,17495,Massachusetts,64.08973529,35,841616
2091,TEPRB,MA,2016,122244,Massachusetts,64.08973529,35,841616
2092,TETCB,MA,2016,1426034,Massachusetts,64.08973529,35,841616
2093,WDEXB,MA,2016,0,Massachusetts,64.08973529,35,841616
2094,WDPRB,MA,2016,18928,Massachusetts,64.08973529,35,841616
2095,WDTCB,MA,2016,18928,Massachusetts,64.08973529,35,841616
2096,WSTCB,MA,2016,19705,Massachusetts,64.08973529,35,841616
2097,WWPRB,MA,2016,38633,Massachusetts,64.08973529,35,841616
2098,WYTCB,MA,2016,1995,Massachusetts,64.08973529,35,841616
2100,BDPRP,MD,2016,0,Maryland,60.46760995,65,1349074
2103,CLPRB,MD,2016,37859,Maryland,60.46760995,65,1349074
2108,ENPRP,MD,2016,0,Maryland,60.46760995,65,1349074
2109,GETCB,MD,2016,570,Maryland,60.46760995,65,1349074
2110,HYTCB,MD,2016,12853,Maryland,60.46760995,65,1349074
2111,NCPRB,MD,2016,25123,Maryland,60.46760995,65,1349074
2112,NGMPB,MD,2016,36,Maryland,60.46760995,65,1349074
2115,NUETB,MD,2016,154377,Maryland,60.46760995,65,1349074
2116,PAPRB,MD,2016,0,Maryland,60.46760995,65,1349074
2118,REPRB,MD,2016,48237,Maryland,60.46760995,65,1349074
2119,SOTCB,MD,2016,6834,Maryland,60.46760995,65,1349074
2120,TEPRB,MD,2016,240509,Maryland,60.46760995,65,1349074
2121,TETCB,MD,2016,1386648,Maryland,60.46760995,65,1349074
2122,WDEXB,MD,2016,0,Maryland,60.46760995,65,1349074
2123,WDPRB,MD,2016,14188,Maryland,60.46760995,65,1349074
2124,WDTCB,MD,2016,14188,Maryland,60.46760995,65,1349074
2125,WSTCB,MD,2016,8927,Maryland,60.46760995,65,1349074
2126,WWPRB,MD,2016,23115,Maryland,60.46760995,65,1349074
2127,WYTCB,MD,2016,4866,Maryland,60.46760995,65,1349074
2129,BDPRP,ME,2016,60.06,Maine,16.15310799,41,795948
2132,CLPRB,ME,2016,0,Maine,16.15310799,41,795948
2137,ENPRP,ME,2016,0,Maine,16.15310799,41,795948
2138,GETCB,ME,2016,72,Maine,16.15310799,41,795948
2139,HYTCB,ME,2016,27693,Maine,16.15310799,41,795948
2140,NCPRB,ME,2016,43575,Maine,16.15310799,41,795948
2141,NGMPB,ME,2016,0,Maine,16.15310799,41,795948
2144,NUETB,ME,2016,0,Maine,16.15310799,41,795948
2145,PAPRB,ME,2016,0,Maine,16.15310799,41,795948
2147,REPRB,ME,2016,141943,Maine,16.15310799,41,795948
2148,SOTCB,ME,2016,418,Maine,16.15310799,41,795948
2149,TEPRB,ME,2016,141943,Maine,16.15310799,41,795948
2150,TETCB,ME,2016,392025,Maine,16.15310799,41,795948
2151,WDEXB,ME,2016,0,Maine,16.15310799,41,795948
2152,WDPRB,ME,2016,94739,Maine,16.15310799,41,795948
2153,WDTCB,ME,2016,94739,Maine,16.15310799,41,795948
2154,WSTCB,ME,2016,3570,Maine,16.15310799,41,795948
2155,WWPRB,ME,2016,98309,Maine,16.15310799,41,795948
2156,WYTCB,ME,2016,15391,Maine,16.15310799,41,795948
2158,BDPRP,MI,2016,1304.94,Michigan,154.5188531,61,1293489
2161,CLPRB,MI,2016,0,Michigan,154.5188531,61,1293489
2166,ENPRP,MI,2016,21782.208,Michigan,154.5188531,61,1293489
2167,GETCB,MI,2016,5193,Michigan,154.5188531,61,1293489
2168,HYTCB,MI,2016,14442,Michigan,154.5188531,61,1293489
2169,NCPRB,MI,2016,64076,Michigan,154.5188531,61,1293489
2170,NGMPB,MI,2016,108450,Michigan,154.5188531,61,1293489
2173,NUETB,MI,2016,329999,Michigan,154.5188531,61,1293489
2174,PAPRB,MI,2016,32266,Michigan,154.5188531,61,1293489
2176,REPRB,MI,2016,216674,Michigan,154.5188531,61,1293489
2177,SOTCB,MI,2016,1089,Michigan,154.5188531,61,1293489
2178,TEPRB,MI,2016,687389,Michigan,154.5188531,61,1293489
2179,TETCB,MI,2016,2806190,Michigan,154.5188531,61,1293489
2180,WDEXB,MI,2016,0,Michigan,154.5188531,61,1293489
2181,WDPRB,MI,2016,90056,Michigan,154.5188531,61,1293489
2182,WDTCB,MI,2016,90056,Michigan,154.5188531,61,1293489
2183,WSTCB,MI,2016,22336,Michigan,154.5188531,61,1293489
2184,WWPRB,MI,2016,112392,Michigan,154.5188531,61,1293489
2185,WYTCB,MI,2016,43351,Michigan,154.5188531,61,1293489
2187,BDPRP,MN,2016,9620.52,Minnesota,91.10054342,92,16796366
2190,CLPRB,MN,2016,0,Minnesota,91.10054342,92,16796366
2195,ENPRP,MN,2016,89120.64,Minnesota,91.10054342,92,16796366
2196,GETCB,MN,2016,1075,Minnesota,91.10054342,92,16796366
2197,HYTCB,MN,2016,11157,Minnesota,91.10054342,92,16796366
2198,NCPRB,MN,2016,104583,Minnesota,91.10054342,92,16796366
2199,NGMPB,MN,2016,0,Minnesota,91.10054342,92,16796366
2202,NUETB,MN,2016,144970,Minnesota,91.10054342,92,16796366
2203,PAPRB,MN,2016,0,Minnesota,91.10054342,92,16796366
2205,REPRB,MN,2016,351303,Minnesota,91.10054342,92,16796366
2206,SOTCB,MN,2016,645,Minnesota,91.10054342,92,16796366
2207,TEPRB,MN,2016,496273,Minnesota,91.10054342,92,16796366
2208,TETCB,MN,2016,1838918,Minnesota,91.10054342,92,16796366
2209,WDEXB,MN,2016,0,Minnesota,91.10054342,92,16796366
2210,WDPRB,MN,2016,63244,Minnesota,91.10054342,92,16796366
2211,WDTCB,MN,2016,63244,Minnesota,91.10054342,92,16796366
2212,WSTCB,MN,2016,14720,Minnesota,91.10054342,92,16796366
2213,WWPRB,MN,2016,77964,Minnesota,91.10054342,92,16796366
2214,WYTCB,MN,2016,91706,Minnesota,91.10054342,92,16796366
2216,BDPRP,MO,2016,21141.12,Missouri,119.0157079,520,10631411
2219,CLPRB,MO,2016,5125,Missouri,119.0157079,520,10631411
2224,ENPRP,MO,2016,21214.032,Missouri,119.0157079,520,10631411
2225,GETCB,MO,2016,352,Missouri,119.0157079,520,10631411
2226,HYTCB,MO,2016,11711,Missouri,119.0157079,520,10631411
2227,NCPRB,MO,2016,24297,Missouri,119.0157079,520,10631411
2228,NGMPB,MO,2016,1,Missouri,119.0157079,520,10631411
2231,NUETB,MO,2016,98630,Missouri,119.0157079,520,10631411
2232,PAPRB,MO,2016,704,Missouri,119.0157079,520,10631411
2234,REPRB,MO,2016,105876,Missouri,119.0157079,520,10631411
2235,SOTCB,MO,2016,1876,Missouri,119.0157079,520,10631411
2236,TEPRB,MO,2016,210336,Missouri,119.0157079,520,10631411
2237,TETCB,MO,2016,1781656,Missouri,119.0157079,520,10631411
2238,WDEXB,MO,2016,0,Missouri,119.0157079,520,10631411
2239,WDPRB,MO,2016,20211,Missouri,119.0157079,520,10631411
2240,WDTCB,MO,2016,20211,Missouri,119.0157079,520,10631411
2241,WSTCB,MO,2016,2441,Missouri,119.0157079,520,10631411
2242,WWPRB,MO,2016,22652,Missouri,119.0157079,520,10631411
2243,WYTCB,MO,2016,10357,Missouri,119.0157079,520,10631411
2245,BDPRP,MS,2016,8048.04,Mississippi,62.31469737,608,96309030
2248,CLPRB,MS,2016,32349,Mississippi,62.31469737,608,96309030
2253,ENPRP,MS,2016,3769.752,Mississippi,62.31469737,608,96309030
2254,GETCB,MS,2016,958,Mississippi,62.31469737,608,96309030
2255,HYTCB,MS,2016,0,Mississippi,62.31469737,608,96309030
2256,NCPRB,MS,2016,1031,Mississippi,62.31469737,608,96309030
2257,NGMPB,MS,2016,50418,Mississippi,62.31469737,608,96309030
2260,NUETB,MS,2016,61680,Mississippi,62.31469737,608,96309030
2261,PAPRB,MS,2016,116649,Mississippi,62.31469737,608,96309030
2263,REPRB,MS,2016,78133,Mississippi,62.31469737,608,96309030
2264,SOTCB,MS,2016,73,Mississippi,62.31469737,608,96309030
2265,TEPRB,MS,2016,339228,Mississippi,62.31469737,608,96309030
2266,TETCB,MS,2016,1071689,Mississippi,62.31469737,608,96309030
2267,WDEXB,MS,2016,9243,Mississippi,62.31469737,608,96309030
2268,WDPRB,MS,2016,60285,Mississippi,62.31469737,608,96309030
2269,WDTCB,MS,2016,51042,Mississippi,62.31469737,608,96309030
2270,WSTCB,MS,2016,2081,Mississippi,62.31469737,608,96309030
2271,WWPRB,MS,2016,62366,Mississippi,62.31469737,608,96309030
2272,WYTCB,MS,2016,0,Mississippi,62.31469737,608,96309030
2274,BDPRP,MT,2016,5.46,Montana,31.13795175,90,2257495
2277,CLPRB,MT,2016,572787,Montana,31.13795175,90,2257495
2282,ENPRP,MT,2016,0,Montana,31.13795175,90,2257495
2283,GETCB,MT,2016,337,Montana,31.13795175,90,2257495
2284,HYTCB,MT,2016,93082,Montana,31.13795175,90,2257495
2285,NCPRB,MT,2016,113287,Montana,31.13795175,90,2257495
2286,NGMPB,MT,2016,52130,Montana,31.13795175,90,2257495
2289,NUETB,MT,2016,0,Montana,31.13795175,90,2257495
2290,PAPRB,MT,2016,132625,Montana,31.13795175,90,2257495
2292,REPRB,MT,2016,128095,Montana,31.13795175,90,2257495
2293,SOTCB,MT,2016,110,Montana,31.13795175,90,2257495
2294,TEPRB,MT,2016,885637,Montana,31.13795175,90,2257495
2295,TETCB,MT,2016,406422,Montana,31.13795175,90,2257495
2296,WDEXB,MT,2016,0,Montana,31.13795175,90,2257495
2297,WDPRB,MT,2016,14414,Montana,31.13795175,90,2257495
2298,WDTCB,MT,2016,14414,Montana,31.13795175,90,2257495
2299,WSTCB,MT,2016,392,Montana,31.13795175,90,2257495
2300,WWPRB,MT,2016,14805,Montana,31.13795175,90,2257495
2301,WYTCB,MT,2016,19758,Montana,31.13795175,90,2257495
2303,BDPRP,NC,2016,425.88,North Carolina,124.895788,156,190472938
2306,CLPRB,NC,2016,0,North Carolina,124.895788,156,190472938
2311,ENPRP,NC,2016,0,North Carolina,124.895788,156,190472938
2312,GETCB,NC,2016,967,North Carolina,124.895788,156,190472938
2313,HYTCB,NC,2016,40779,North Carolina,124.895788,156,190472938
2314,NCPRB,NC,2016,75202,North Carolina,124.895788,156,190472938
2315,NGMPB,NC,2016,0,North Carolina,124.895788,156,190472938
2318,NUETB,NC,2016,447500,North Carolina,124.895788,156,190472938
2319,PAPRB,NC,2016,0,North Carolina,124.895788,156,190472938
2321,REPRB,NC,2016,199520,North Carolina,124.895788,156,190472938
2322,SOTCB,NC,2016,33397,North Carolina,124.895788,156,190472938
2323,TEPRB,NC,2016,647020,North Carolina,124.895788,156,190472938
2324,TETCB,NC,2016,2619589,North Carolina,124.895788,156,190472938
2325,WDEXB,NC,2016,17887,North Carolina,124.895788,156,190472938
2326,WDPRB,NC,2016,114422,North Carolina,124.895788,156,190472938
2327,WDTCB,NC,2016,96534,North Carolina,124.895788,156,190472938
2328,WSTCB,NC,2016,9472,North Carolina,124.895788,156,190472938
2329,WWPRB,NC,2016,123894,North Carolina,124.895788,156,190472938
2330,WYTCB,NC,2016,58,North Carolina,124.895788,156,190472938
2332,BDPRP,ND,2016,9298.38,North Dakota,54.93206111,24,502584
2335,CLPRB,ND,2016,399856,North Dakota,54.93206111,24,502584
2340,ENPRP,ND,2016,31549.728,North Dakota,54.93206111,24,502584
2341,GETCB,ND,2016,978,North Dakota,54.93206111,24,502584
2342,HYTCB,ND,2016,17652,North Dakota,54.93206111,24,502584
2343,NCPRB,ND,2016,94079,North Dakota,54.93206111,24,502584
2344,NGMPB,ND,2016,766865,North Dakota,54.93206111,24,502584
2347,NUETB,ND,2016,0,North Dakota,54.93206111,24,502584
2348,PAPRB,ND,2016,2161886,North Dakota,54.93206111,24,502584
2350,REPRB,ND,2016,162635,North Dakota,54.93206111,24,502584
2351,SOTCB,ND,2016,7,North Dakota,54.93206111,24,502584
2352,TEPRB,ND,2016,3491242,North Dakota,54.93206111,24,502584
2353,TETCB,ND,2016,583657,North Dakota,54.93206111,24,502584
2354,WDEXB,ND,2016,0,North Dakota,54.93206111,24,502584
2355,WDPRB,ND,2016,1021,North Dakota,54.93206111,24,502584
2356,WDTCB,ND,2016,1021,North Dakota,54.93206111,24,502584
2357,WSTCB,ND,2016,1928,North Dakota,54.93206111,24,502584
2358,WWPRB,ND,2016,2949,North Dakota,54.93206111,24,502584
2359,WYTCB,ND,2016,75443,North Dakota,54.93206111,24,502584
2361,BDPRP,NE,2016,3483.48,Nebraska,48.35090988,199,4011050
2364,CLPRB,NE,2016,0,Nebraska,48.35090988,199,4011050
2369,ENPRP,NE,2016,156018.576,Nebraska,48.35090988,199,4011050
2370,GETCB,NE,2016,1212,Nebraska,48.35090988,199,4011050
2371,HYTCB,NE,2016,7906,Nebraska,48.35090988,199,4011050
2372,NCPRB,NE,2016,44275,Nebraska,48.35090988,199,4011050
2373,NGMPB,NE,2016,557,Nebraska,48.35090988,199,4011050
2376,NUETB,NE,2016,97798,Nebraska,48.35090988,199,4011050
2377,PAPRB,NE,2016,12560,Nebraska,48.35090988,199,4011050
2379,REPRB,NE,2016,330919,Nebraska,48.35090988,199,4011050
2380,SOTCB,NE,2016,90,Nebraska,48.35090988,199,4011050
2381,TEPRB,NE,2016,441834,Nebraska,48.35090988,199,4011050
2382,TETCB,NE,2016,870370,Nebraska,48.35090988,199,4011050
2383,WDEXB,NE,2016,0,Nebraska,48.35090988,199,4011050
2384,WDPRB,NE,2016,2843,Nebraska,48.35090988,199,4011050
2385,WDTCB,NE,2016,2843,Nebraska,48.35090988,199,4011050
2386,WSTCB,NE,2016,1663,Nebraska,48.35090988,199,4011050
2387,WWPRB,NE,2016,4506,Nebraska,48.35090988,199,4011050
2388,WYTCB,NE,2016,35067,Nebraska,48.35090988,199,4011050
2390,BDPRP,NH,2016,398.58,New Hampshire,13.81151032,40,3111505
2393,CLPRB,NH,2016,0,New Hampshire,13.81151032,40,3111505
2398,ENPRP,NH,2016,0,New Hampshire,13.81151032,40,3111505
2399,GETCB,NH,2016,29,New Hampshire,13.81151032,40,3111505
2400,HYTCB,NH,2016,10574,New Hampshire,13.81151032,40,3111505
2401,NCPRB,NH,2016,15141,New Hampshire,13.81151032,40,3111505
2402,NGMPB,NH,2016,0,New Hampshire,13.81151032,40,3111505
2405,NUETB,NH,2016,112551,New Hampshire,13.81151032,40,3111505
2406,PAPRB,NH,2016,0,New Hampshire,13.81151032,40,3111505
2408,REPRB,NH,2016,56290,New Hampshire,13.81151032,40,3111505
2409,SOTCB,NH,2016,547,New Hampshire,13.81151032,40,3111505
2410,TEPRB,NH,2016,168841,New Hampshire,13.81151032,40,3111505
2411,TETCB,NH,2016,307290,New Hampshire,13.81151032,40,3111505
2412,WDEXB,NH,2016,0,New Hampshire,13.81151032,40,3111505
2413,WDPRB,NH,2016,36335,New Hampshire,13.81151032,40,3111505
2414,WDTCB,NH,2016,36335,New Hampshire,13.81151032,40,3111505
2415,WSTCB,NH,2016,4415,New Hampshire,13.81151032,40,3111505
2416,WWPRB,NH,2016,40750,New Hampshire,13.81151032,40,3111505
2417,WYTCB,NH,2016,3991,New Hampshire,13.81151032,40,3111505
2419,BDPRP,NJ,2016,1250.34,New Jersey,105.6200444,34,597439
2422,CLPRB,NJ,2016,0,New Jersey,105.6200444,34,597439
2427,ENPRP,NJ,2016,0,New Jersey,105.6200444,34,597439
2428,GETCB,NJ,2016,466,New Jersey,105.6200444,34,597439
2429,HYTCB,NJ,2016,88,New Jersey,105.6200444,34,597439
2430,NCPRB,NJ,2016,23007,New Jersey,105.6200444,34,597439
2431,NGMPB,NJ,2016,0,New Jersey,105.6200444,34,597439
2434,NUETB,NJ,2016,312569,New Jersey,105.6200444,34,597439
2435,PAPRB,NJ,2016,0,New Jersey,105.6200444,34,597439
2437,REPRB,NJ,2016,46546,New Jersey,105.6200444,34,597439
2438,SOTCB,NJ,2016,22261,New Jersey,105.6200444,34,597439
2439,TEPRB,NJ,2016,359115,New Jersey,105.6200444,34,597439
2440,TETCB,NJ,2016,2140838,New Jersey,105.6200444,34,597439
2441,WDEXB,NJ,2016,0,New Jersey,105.6200444,34,597439
2442,WDPRB,NJ,2016,5994,New Jersey,105.6200444,34,597439
2443,WDTCB,NJ,2016,5994,New Jersey,105.6200444,34,597439
2444,WSTCB,NJ,2016,16299,New Jersey,105.6200444,34,597439
2445,WWPRB,NJ,2016,22293,New Jersey,105.6200444,34,597439
2446,WYTCB,NJ,2016,192,New Jersey,105.6200444,34,597439
2448,BDPRP,NM,2016,0,New Mexico,48.84541366,28,2015514
2451,CLPRB,NM,2016,246549,New Mexico,48.84541366,28,2015514
2456,ENPRP,NM,2016,0,New Mexico,48.84541366,28,2015514
2457,GETCB,NM,2016,499,New Mexico,48.84541366,28,2015514
2458,HYTCB,NM,2016,1366,New Mexico,48.84541366,28,2015514
2459,NCPRB,NM,2016,43741,New Mexico,48.84541366,28,2015514
2460,NGMPB,NM,2016,1422598,New Mexico,48.84541366,28,2015514
2463,NUETB,NM,2016,0,New Mexico,48.84541366,28,2015514
2464,PAPRB,NM,2016,839040,New Mexico,48.84541366,28,2015514
2466,REPRB,NM,2016,54822,New Mexico,48.84541366,28,2015514
2467,SOTCB,NM,2016,8591,New Mexico,48.84541366,28,2015514
2468,TEPRB,NM,2016,2563009,New Mexico,48.84541366,28,2015514
2469,TETCB,NM,2016,673638,New Mexico,48.84541366,28,2015514
2470,WDEXB,NM,2016,0,New Mexico,48.84541366,28,2015514
2471,WDPRB,NM,2016,10673,New Mexico,48.84541366,28,2015514
2472,WDTCB,NM,2016,10673,New Mexico,48.84541366,28,2015514
2473,WSTCB,NM,2016,407,New Mexico,48.84541366,28,2015514
2474,WWPRB,NM,2016,11080,New Mexico,48.84541366,28,2015514
2475,WYTCB,NM,2016,33285,New Mexico,48.84541366,28,2015514
2477,BDPRP,NV,2016,0,Nevada,39.97099675,16,54082
2480,CLPRB,NV,2016,0,Nevada,39.97099675,16,54082
2485,ENPRP,NV,2016,0,Nevada,39.97099675,16,54082
2486,GETCB,NV,2016,32506,Nevada,39.97099675,16,54082
2487,HYTCB,NV,2016,16518,Nevada,39.97099675,16,54082
2488,NCPRB,NV,2016,85523,Nevada,39.97099675,16,54082
2489,NGMPB,NV,2016,3,Nevada,39.97099675,16,54082
2492,NUETB,NV,2016,0,Nevada,39.97099675,16,54082
2493,PAPRB,NV,2016,1585,Nevada,39.97099675,16,54082
2495,REPRB,NV,2016,88587,Nevada,39.97099675,16,54082
2496,SOTCB,NV,2016,33324,Nevada,39.97099675,16,54082
2497,TEPRB,NV,2016,90175,Nevada,39.97099675,16,54082
2498,TETCB,NV,2016,727193,Nevada,39.97099675,16,54082
2499,WDEXB,NV,2016,0,Nevada,39.97099675,16,54082
2500,WDPRB,NV,2016,2291,Nevada,39.97099675,16,54082
2501,WDTCB,NV,2016,2291,Nevada,39.97099675,16,54082
2502,WSTCB,NV,2016,773,Nevada,39.97099675,16,54082
2503,WWPRB,NV,2016,3064,Nevada,39.97099675,16,54082
2504,WYTCB,NV,2016,3175,Nevada,39.97099675,16,54082
2506,BDPRP,NY,2016,0,New York,170.1509065,73,2403723
2509,CLPRB,NY,2016,0,New York,170.1509065,73,2403723
2514,ENPRP,NY,2016,12132.792,New York,170.1509065,73,2403723
2515,GETCB,NY,2016,1185,New York,170.1509065,73,2403723
2516,HYTCB,NY,2016,248232,New York,170.1509065,73,2403723
2517,NCPRB,NY,2016,296467,New York,170.1509065,73,2403723
2518,NGMPB,NY,2016,13942,New York,170.1509065,73,2403723
2521,NUETB,NY,2016,434791,New York,170.1509065,73,2403723
2522,PAPRB,NY,2016,1287,New York,170.1509065,73,2403723
2524,REPRB,NY,2016,412994,New York,170.1509065,73,2403723
2525,SOTCB,NY,2016,10674,New York,170.1509065,73,2403723
2526,TEPRB,NY,2016,863014,New York,170.1509065,73,2403723
2527,TETCB,NY,2016,3768794,New York,170.1509065,73,2403723
2528,WDEXB,NY,2016,0,New York,170.1509065,73,2403723
2529,WDPRB,NY,2016,61123,New York,170.1509065,73,2403723
2530,WDTCB,NY,2016,61123,New York,170.1509065,73,2403723
2531,WSTCB,NY,2016,33736,New York,170.1509065,73,2403723
2532,WWPRB,NY,2016,94858,New York,170.1509065,73,2403723
2533,WYTCB,NY,2016,36376,New York,170.1509065,73,2403723
2535,BDPRP,OH,2016,8719.62,Ohio,205.3227286,132,775584
2538,CLPRB,OH,2016,309088,Ohio,205.3227286,132,775584
2543,ENPRP,OH,2016,44617.776,Ohio,205.3227286,132,775584
2544,GETCB,OH,2016,3435,Ohio,205.3227286,132,775584
2545,HYTCB,OH,2016,4619,Ohio,205.3227286,132,775584
2546,NCPRB,OH,2016,21425,Ohio,205.3227286,132,775584
2547,NGMPB,OH,2016,1647241,Ohio,205.3227286,132,775584
2550,NUETB,OH,2016,175893,Ohio,205.3227286,132,775584
2551,PAPRB,OH,2016,123595,Ohio,205.3227286,132,775584
2553,REPRB,OH,2016,166682,Ohio,205.3227286,132,775584
2554,SOTCB,OH,2016,1874,Ohio,205.3227286,132,775584
2555,TEPRB,OH,2016,2422499,Ohio,205.3227286,132,775584
2556,TETCB,OH,2016,3667777,Ohio,205.3227286,132,775584
2557,WDEXB,OH,2016,0,Ohio,205.3227286,132,775584
2558,WDPRB,OH,2016,41902,Ohio,205.3227286,132,775584
2559,WDTCB,OH,2016,41902,Ohio,205.3227286,132,775584
2560,WSTCB,OH,2016,14986,Ohio,205.3227286,132,775584
2561,WWPRB,OH,2016,56888,Ohio,205.3227286,132,775584
2562,WYTCB,OH,2016,11497,Ohio,205.3227286,132,775584
2564,BDPRP,OK,2016,4488.12,Oklahoma,96.1010241,58,1341097
2567,CLPRB,OK,2016,14440,Oklahoma,96.1010241,58,1341097
2572,ENPRP,OK,2016,0,Oklahoma,96.1010241,58,1341097
2573,GETCB,OK,2016,24,Oklahoma,96.1010241,58,1341097
2574,HYTCB,OK,2016,23758,Oklahoma,96.1010241,58,1341097
2575,NCPRB,OK,2016,209175,Oklahoma,96.1010241,58,1341097
2576,NGMPB,OK,2016,2864577,Oklahoma,96.1010241,58,1341097
2579,NUETB,OK,2016,0,Oklahoma,96.1010241,58,1341097
